Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,"Non-parametric (Friedman, Nemenyi)"
"2019 Hong Kong anti-extradition bill protests: Hong Kong Chief Executive Carrie Lam announces the official withdrawal of the controversial Fugitive Offenders and Mutual Legal Assistance in Criminal Matters Legislation (Amendment) Bill 2019, and setting up of an independent study to probe social and economic inequality within the territory.",3,LASER,0.737778561721189,0.18064016142250908,0.7621786258481764,0.6576445491581109,0.7122095049977357,0.7264650962936297,0.33976736897716703,0.33542151176130786,0.6802053186845934,0.4471093500230325,0.14397536312790973,0.7107050595938786,0.3333333333333333
"Chandrayaan-2, India's second lunar probe, was successful to put the orbit in lunar orbit, but the lander Vikram crashes into the surface of the moon.",0,Title,"(865, 'ms')","(6574, 'ta')","(93569, 'en')","(15181, 'zh')","(663, 'ms')","(4070, 'ta')","(101093, 'en')","(50346, 'zh')","(38512, 'zh')","(49, 'en')","(4844, 'ta')","(271, 'ms')",p=0.046
"Chandrayaan-2, India's second lunar probe, was successful to put the orbit in lunar orbit, but the lander Vikram crashes into the surface of the moon.",1,BWE-Agg-Add,0.3557228926604361,0.48655703513430404,0.8001603786100471,0.6270412719419082,0.691364384379565,0.4639169330312733,0.479380928238029,0.48966592270700227,0.5457903096885226,0.6912691445166175,0.5765745350134691,0.18087562267572382,0.27732984271256184
"Chandrayaan-2, India's second lunar probe, was successful to put the orbit in lunar orbit, but the lander Vikram crashes into the surface of the moon.",2,BWE-Agg-IDF,0.4058477881194334,0.5146297524590893,0.8650377168206982,0.665531239452071,0.7100737056799838,0.5162093013341382,0.6160674049700805,0.5376864375541974,0.6461269718748842,0.719758624622594,0.6452554747846158,0.179807067055444,0.27732984271256184
"Chandrayaan-2, India's second lunar probe, was successful to put the orbit in lunar orbit, but the lander Vikram crashes into the surface of the moon.",3,LASER,0.5965561152351526,0.2482895108503683,0.5525490989082106,0.7088626614084138,0.7454616662621082,0.546848765901827,0.5437581844486004,0.6148021688097762,0.6645947483216824,0.6727383120816716,0.3947428413396726,0.6701856522926641,0.44534031457487633
"Afghan peace process: U.S. President Donald Trump announces he ""called off"" planned peace talks with the Taliban at Camp David after they claimed responsibility for the September 2 and 5 bombings in Kabul which killed a U.S. soldier, among others.",0,Title,"(930, 'ms')","(104544, 'en')","(3168, 'zh')","(5379, 'ta')","(7086, 'ta')","(1494, 'ta')","(65166, 'en')","(17656, 'zh')","(7555, 'zh')","(551, 'ms')","(22512, 'en')","(671, 'ms')",p=0.920
"Afghan peace process: U.S. President Donald Trump announces he ""called off"" planned peace talks with the Taliban at Camp David after they claimed responsibility for the September 2 and 5 bombings in Kabul which killed a U.S. soldier, among others.",1,BWE-Agg-Add,0.45733796992400727,0.7260916705180042,0.524729118559894,0.49866311885049613,0.5866464361948808,0.5942789967284691,0.7904619460878306,0.47061682459503207,0.5177337843294558,0.38674452654662134,0.7314667817299187,0.5310053072975612,0.3333333333333333
"Afghan peace process: U.S. President Donald Trump announces he ""called off"" planned peace talks with the Taliban at Camp David after they claimed responsibility for the September 2 and 5 bombings in Kabul which killed a U.S. soldier, among others.",2,BWE-Agg-IDF,0.4593085877258196,0.7439770402828436,0.5667297191640028,0.5071960911914344,0.5994107319937512,0.5928999261745699,0.7839447788769035,0.5232469957073068,0.5673024598344241,0.38295955661969444,0.719195810447451,0.5133944580805498,0.3333333333333333
"Afghan peace process: U.S. President Donald Trump announces he ""called off"" planned peace talks with the Taliban at Camp David after they claimed responsibility for the September 2 and 5 bombings in Kabul which killed a U.S. soldier, among others.",3,LASER,0.7277726065705257,0.385517761026284,0.7177032244830471,0.3159060605667092,0.3023945068631961,0.2602248768438666,0.6461526765020174,0.7238351985506457,0.7226883826719602,0.6146758006844948,0.44908425544483127,0.7479090104963624,0.3333333333333333
Ukrainian filmmaker Oleg Sentsov and 66 others are released in a prisoner exchange between Ukraine and Russia.,0,Title,"(17881, 'zh')","(829, 'ms')","(8952, 'ta')","(86627, 'en')","(7520, 'ta')","(62971, 'en')","(40078, 'en')","(865, 'ms')","(7322, 'ta')","(32151, 'zh')","(114, 'ms')","(43648, 'zh')",p=0.097
Ukrainian filmmaker Oleg Sentsov and 66 others are released in a prisoner exchange between Ukraine and Russia.,1,BWE-Agg-Add,0.6926997857353672,0.3116668704723479,0.3973740466135927,0.671113404659169,0.31086089595222827,0.44525830308803904,0.5067310224552287,0.2025753850484822,0.25049209650476023,0.3563225743608601,0.24996236687524487,0.31229831675420366,0.2345625793381963
Ukrainian filmmaker Oleg Sentsov and 66 others are released in a prisoner exchange between Ukraine and Russia.,2,BWE-Agg-IDF,0.7239363661803172,0.34110201842907484,0.40216200312975775,0.7281708756651721,0.32386697413954935,0.5316931690718162,0.6003204711324335,0.2127487743893676,0.2545577303583543,0.39917746963047196,0.2682788761182535,0.3016387190753489,0.2345625793381963
Ukrainian filmmaker Oleg Sentsov and 66 others are released in a prisoner exchange between Ukraine and Russia.,3,LASER,0.6919223694106869,0.6365289631604926,0.13013232801308888,0.3216684539322474,0.14670877205224578,0.3780366590627727,0.30649325869613314,0.559716386572179,0.1286210370154344,0.5843996595625744,0.6181878827978905,0.6245246180190805,0.5308748413236074
"The Parliament of the United Kingdom is prorogued amid unprecedented protests from opposition MPs, who hold up signs in the House of Commons and refuse to back the shutdown.",0,Title,"(104181, 'en')","(44599, 'zh')","(311, 'ms')","(8552, 'ta')","(3387, 'ta')","(4482, 'ta')","(600, 'ms')","(929, 'ms')","(1590, 'zh')","(31306, 'zh')","(89463, 'en')","(58326, 'en')",p=0.920
"The Parliament of the United Kingdom is prorogued amid unprecedented protests from opposition MPs, who hold up signs in the House of Commons and refuse to back the shutdown.",1,BWE-Agg-Add,0.732248720452949,0.4501027332332575,0.4563060439232087,0.5716767038845764,0.48085648941329767,0.4986113199185539,0.4714638168254075,0.41027774098615893,0.5049553935700548,0.543400153416755,0.40754835783557847,0.5835305794262221,0.3333333333333333
"The Parliament of the United Kingdom is prorogued amid unprecedented protests from opposition MPs, who hold up signs in the House of Commons and refuse to back the shutdown.",2,BWE-Agg-IDF,0.7432396753792224,0.46511705293269356,0.48848894564432876,0.566996169617123,0.47080326001620915,0.49395670075460396,0.4897578837287762,0.3936397217214816,0.5427590406728777,0.5422113322102409,0.40348371000273475,0.569191901647463,0.3333333333333333
"The Parliament of the United Kingdom is prorogued amid unprecedented protests from opposition MPs, who hold up signs in the House of Commons and refuse to back the shutdown.",3,LASER,0.5353052409030217,0.6146150247744178,0.6413651975424585,0.19281625374501657,0.11491214598184132,0.2518886161483983,0.686052890865871,0.6425791241173618,0.624666028392234,0.6313027433695486,0.2843760617182722,0.411990346083821,0.3333333333333333
"Astronomers announce the detection of water in the atmosphere of exoplanet K2-18b, the first such discovery for an exoplanet in the habitable zone around a star.",0,Title,"(865, 'ms')","(35788, 'en')","(663, 'ms')","(19971, 'zh')","(10624, 'ta')","(36551, 'en')","(3999, 'ta')","(24976, 'zh')","(10562, 'zh')","(4070, 'ta')","(49, 'en')","(69, 'ms')",p=0.017
"Astronomers announce the detection of water in the atmosphere of exoplanet K2-18b, the first such discovery for an exoplanet in the habitable zone around a star.",1,BWE-Agg-Add,0.29377991776920576,0.7009386408280615,0.6857136890834612,0.5890131159359644,0.3691662354346133,0.7546964514529108,0.3773239049290055,0.5009508266735021,0.42587375084780504,0.358922996238968,0.679329646770079,0.299924855885942,0.03391975690348566
"Astronomers announce the detection of water in the atmosphere of exoplanet K2-18b, the first such discovery for an exoplanet in the habitable zone around a star.",2,BWE-Agg-IDF,0.33545523980830233,0.7449697657042814,0.7116411399650003,0.6772783681390818,0.39611163172159014,0.7838289052769591,0.4042876186967178,0.603933632260143,0.5027428500578637,0.399774355992323,0.7114827538441074,0.31735860385448444,0.03391975690348566
"Astronomers announce the detection of water in the atmosphere of exoplanet K2-18b, the first such discovery for an exoplanet in the habitable zone around a star.",3,LASER,0.6100065720844035,0.641853442983795,0.7306707796024885,0.6378362356586824,0.2397958699441762,0.638777230264655,0.16897899393151403,0.6587014681928643,0.6789359637699981,0.5558144211919209,0.6923704377090619,0.18742076180773393,0.9321604861930287
"2019 Abqaiq–Khurais attack: Two Saudi Aramco oil refineries in Abqaiq and Khurais, Saudi Arabia, are attacked by drones, resulting in fires. Houthi militants claim responsibility, saying that they used ten drones for the attack. Aramco's oil exports and production are disrupted by five million barrels a day, close to half of the entire Saudi Arabian oil exports.",0,Title,"(379, 'ms')","(79808, 'en')","(6746, 'ta')","(29431, 'zh')","(7932, 'ta')","(13196, 'zh')","(12119, 'en')","(22700, 'zh')","(3951, 'ta')","(112753, 'en')","(307, 'ms')","(513, 'ms')",p=0.050
"2019 Abqaiq–Khurais attack: Two Saudi Aramco oil refineries in Abqaiq and Khurais, Saudi Arabia, are attacked by drones, resulting in fires. Houthi militants claim responsibility, saying that they used ten drones for the attack. Aramco's oil exports and production are disrupted by five million barrels a day, close to half of the entire Saudi Arabian oil exports.",1,BWE-Agg-Add,0.4645945926800352,0.8716150510014649,0.5500079538200737,0.44713156921802755,0.516813631486282,0.34906950297972406,0.7638475420720648,0.5720116505225817,0.5052407269484195,0.8029175602357858,0.6481565647119024,0.3848926730806517,0.07365950791625944
"2019 Abqaiq–Khurais attack: Two Saudi Aramco oil refineries in Abqaiq and Khurais, Saudi Arabia, are attacked by drones, resulting in fires. Houthi militants claim responsibility, saying that they used ten drones for the attack. Aramco's oil exports and production are disrupted by five million barrels a day, close to half of the entire Saudi Arabian oil exports.",2,BWE-Agg-IDF,0.4831329509041262,0.8862232219015257,0.5748037868982547,0.49185409892622456,0.5314268516738102,0.3608406211314951,0.8066696690499287,0.6353064952581912,0.5246267028767231,0.864079053114325,0.6582837194463999,0.39105862340991465,0.07365950791625944
"2019 Abqaiq–Khurais attack: Two Saudi Aramco oil refineries in Abqaiq and Khurais, Saudi Arabia, are attacked by drones, resulting in fires. Houthi militants claim responsibility, saying that they used ten drones for the attack. Aramco's oil exports and production are disrupted by five million barrels a day, close to half of the entire Saudi Arabian oil exports.",3,LASER,0.766722127104625,0.8175368730317136,0.28049473010111103,0.7913771438288609,0.3604661892269768,0.7670343049623355,0.44036493977909785,0.7896279572830909,0.3617741407457163,0.4829606115463235,0.7591201545534623,0.7782498633741982,0.8526809841674812
"A gas explosion in Koltsovo, Novosibirsk Oblast, Russia sets off a fire in a bioweapons plant that houses viruses including smallpox, ebola and anthrax.",0,Title,"(513, 'ms')","(946, 'ms')","(7041, 'ta')","(26238, 'zh')","(79289, 'en')","(1120, 'ta')","(40944, 'en')","(29920, 'zh')","(32423, 'zh')","(11244, 'en')","(7520, 'ta')","(849, 'ms')",p=0.264
"A gas explosion in Koltsovo, Novosibirsk Oblast, Russia sets off a fire in a bioweapons plant that houses viruses including smallpox, ebola and anthrax.",1,BWE-Agg-Add,0.30328050922183575,0.3607203324023556,0.3795146111872243,0.35576596399827914,0.40571282893463306,0.40828256389192924,0.4047467394936152,0.27160829824597416,0.30453212520175016,0.44325727859279523,0.3495943306476491,0.2658834192144172,0.20345238134461
"A gas explosion in Koltsovo, Novosibirsk Oblast, Russia sets off a fire in a bioweapons plant that houses viruses including smallpox, ebola and anthrax.",2,BWE-Agg-IDF,0.3013349947863968,0.3919732299520951,0.4237311127988114,0.4025485654443764,0.4524481083586341,0.43155161340949927,0.44237092365931424,0.31158554415916934,0.3107419204123635,0.5098741388397362,0.3590602428700799,0.26096821659460223,0.20345238134461
"A gas explosion in Koltsovo, Novosibirsk Oblast, Russia sets off a fire in a bioweapons plant that houses viruses including smallpox, ebola and anthrax.",3,LASER,0.6937270978134871,0.6052832340104667,0.36865200944697024,0.6858411300811033,0.3233774857785977,0.16795564173695582,0.3426011581979265,0.7239016939456597,0.6863714492905896,0.41987369643035566,0.23437145479671476,0.7093020326111659,0.5930952373107801
"Israel holds legislative elections for the second time in 2019, after the 21st Knesset voted to dissolve itself due to Benjamin Netanyahu's failure to cobble a parliamentary coalition.",0,Title,"(34661, 'zh')","(929, 'ms')","(10696, 'ta')","(86644, 'en')","(15365, 'en')","(2960, 'ta')","(113611, 'en')","(5554, 'ta')","(99, 'ms')","(20552, 'zh')","(398, 'ms')","(27994, 'zh')",p=0.717
"Israel holds legislative elections for the second time in 2019, after the 21st Knesset voted to dissolve itself due to Benjamin Netanyahu's failure to cobble a parliamentary coalition.",1,BWE-Agg-Add,0.621542073104813,0.3882232083520928,0.45278012960081887,0.5681168506015118,0.6043421013438977,0.3891603680475255,0.6660883192962171,0.46198872453615863,0.33997638009543013,0.487544305774645,0.24673315289532075,0.3897555142525472,0.3002548138587512
