Queries,,Model,Article1/Ranking,Article2/Ranking,Article3/Ranking,Article4/Ranking,Article5/Ranking,Article6/Ranking,Article7/Ranking,Article8/Ranking,Article9/Ranking,Article10/Ranking,Article11/Ranking,Article12/Ranking,Article13/Ranking,Article14/Ranking,Article15/Ranking,Article16/Ranking,Article17/Ranking,Article18/Ranking,Article19/Ranking,Article20/Ranking,Article21/Ranking,Article22/Ranking,Article23/Ranking,Article24/Ranking,"Non-parametric (Friedman, Nemenyi)","Non-parametric (Friedman, Nemenyi) (New)"
"CapitaLand will acquire Ascendas-Singbridge in an S$11b deal, creating Asia's largest real estate company. The acquisition, subsequently approved on 12 April by 90% of shareholders is completed on 30 June and unified the next day.",0,Title,"(958, 'ms')","(47454, 'en')","(34433, 'en')","(1523, 'ta')","(48213, 'zh')","(512, 'ms')","(3915, 'ta')","(41033, 'zh')","(10478, 'en')","(4905, 'ta')","(5240, 'zh')","(3056, 'ta')","(45828, 'zh')","(25301, 'zh')","(31390, 'zh')","(30, 'ms')","(5878, 'ta')","(50469, 'en')","(6602, 'ta')","(62405, 'en')","(21393, 'en')","(697, 'ms')","(627, 'ms')","(202, 'ms')",p=0.003422,p=0.000900
"CapitaLand will acquire Ascendas-Singbridge in an S$11b deal, creating Asia's largest real estate company. The acquisition, subsequently approved on 12 April by 90% of shareholders is completed on 30 June and unified the next day.",1,BWE-Agg-Add,0.4959417238680283,0.6507631705202042,0.6536306572861835,0.6061568691958941,0.5211872141590322,0.43590976698636796,0.47125414403236104,0.6167053549666184,0.573637951980568,0.5961354945527239,0.6285853361159525,0.4257307152906812,0.5707615822006683,0.46842767825347037,0.4268742311348943,0.3475662155802769,0.5449656463868359,0.6304467261313145,0.4799629143320953,0.73683866266681,0.6735488940413582,0.38971433448059983,0.31893609283143975,0.2316206436926385,0.48514717220282294,0.37084884171541677
"CapitaLand will acquire Ascendas-Singbridge in an S$11b deal, creating Asia's largest real estate company. The acquisition, subsequently approved on 12 April by 90% of shareholders is completed on 30 June and unified the next day.",2,BWE-Agg-IDF,0.47665120289906593,0.6188654265534506,0.6554294205564531,0.5923600868508393,0.487462851070164,0.4287015332609538,0.44535012091810383,0.6081007741204753,0.5123087637756913,0.5553567722888315,0.6248720174317761,0.38075284079970356,0.5737137464768617,0.3903505656698585,0.3682965439737731,0.33993838596768394,0.52917895413108,0.5938345692008219,0.45119491408522766,0.6750218552053029,0.6041481735971843,0.3682174430812381,0.34641511915019735,0.263100393684034,0.014877602278333528,0.002059012622539308
"CapitaLand will acquire Ascendas-Singbridge in an S$11b deal, creating Asia's largest real estate company. The acquisition, subsequently approved on 12 April by 90% of shareholders is completed on 30 June and unified the next day.",3,LASER,0.7095644956856151,0.5735221470355825,0.7140768108609389,0.6504530172096501,0.7462419005310523,0.6877877563498548,0.2711732589695935,0.7086382538565945,0.43992842617832717,0.6423003114317987,0.6585643579358971,0.3191502118628198,0.7261038767586364,0.6817976442648748,0.6776000528651313,0.6755145181694857,0.675726954903327,0.5417868838321044,0.6510322761245343,0.6386735487750886,0.3519480845779589,0.7327618821648509,0.7119729199811672,0.6835703046700651,0.022286895709058892,0.01206049532991517
"CapitaLand will acquire Ascendas-Singbridge in an S$11b deal, creating Asia's largest real estate company. The acquisition, subsequently approved on 12 April by 90% of shareholders is completed on 30 June and unified the next day.",4,LASER-meta,0.6033914245293474,0.6540622653900757,0.6325122373199875,0.5523486884631128,0.5983280482279765,0.5339175753206521,0.4228301034176272,0.555170353043077,0.5869420181176648,0.5356020262205302,0.6197163218729825,0.5062223360519396,0.6422113555339911,0.6101281974716747,0.5350098735012492,0.6030518543182166,0.6287342905657234,0.5767141682463485,0.5675687547955334,0.5991289698669304,0.6692969531823194,0.6009153984848972,0.602315879152055,0.5387768231042434,0.4776883298097847,0.26445910768954317
"CapitaLand will acquire Ascendas-Singbridge in an S$11b deal, creating Asia's largest real estate company. The acquisition, subsequently approved on 12 April by 90% of shareholders is completed on 30 June and unified the next day.",5,Ensemble-model,0.5779441660469806,0.6234722785992008,0.6676296056197009,0.6063470194554007,0.5982347859923357,0.5292777102345383,0.3980291602884275,0.630310514881209,0.5269603785609106,0.5912945437615469,0.6351274618764857,0.40316783432405734,0.631715719704045,0.5480019977484304,0.5138684045863364,0.49508122306258884,0.5981489173182875,0.5875738978188315,0.5438525501250083,0.6703258842542333,0.5662641068177315,0.5306467990510093,0.4968981198424246,0.43248492054812265,0,0.35057254264258547
The Payment Services Act is passed to streamline payment laws and puts a cap on money in e-wallets.,0,Title,"(342, 'ms')","(37779, 'en')","(33985, 'zh')","(2732, 'ta')","(6905, 'ta')","(531, 'ms')","(43171, 'zh')","(299, 'ms')","(36299, 'en')","(2874, 'ta')","(80089, 'en')","(8329, 'zh')","(10797, 'en')","(10111, 'zh')","(13089, 'ta')","(9415, 'ta')","(7974, 'ta')","(10, 'ms')","(37252, 'zh')","(10956, 'zh')","(55999, 'en')","(564, 'ms')","(48125, 'en')","(477, 'ms')",p=0.005853,p=0.001371
The Payment Services Act is passed to streamline payment laws and puts a cap on money in e-wallets.,1,BWE-Agg-Add,0.614345384702232,0.7403358711631848,0.5815474296301933,0.5711184071444554,0.5617137867860228,0.5452083106997737,0.47359750653348254,0.34730302695873877,0.5435569168182081,0.561373448484352,0.5728578167800906,0.40187644325774624,0.6771591654113249,0.456168420026276,0.4938826097393937,0.41901429774187277,0.48529784618201977,0.4557080679715122,0.3804348499233765,0.5093792690984632,0.6434815705036391,0.4032339077723794,0.7863356456747673,0.4640405221513516,0.21071983923035445,0.23037809889403718
The Payment Services Act is passed to streamline payment laws and puts a cap on money in e-wallets.,2,BWE-Agg-IDF,0.6372502927143241,0.7433833373458314,0.6251712301888894,0.5805708375365081,0.5839820093890535,0.5309931461736823,0.5373239903908489,0.36802369953696856,0.5404156862575918,0.571380034358632,0.5402522198243159,0.4107829437805502,0.6613463810795283,0.47351555101993087,0.49213072826173176,0.4142581350291227,0.48595253901482505,0.4555503452851297,0.42923029493078724,0.5562477452686614,0.6645257309836644,0.4187866932903753,0.8147706189053393,0.49387632961627265,0.6421468059833477,0.5587073804352889
The Payment Services Act is passed to streamline payment laws and puts a cap on money in e-wallets.,3,LASER,0.5697321940026677,0.6826785311468144,0.5735669325600108,0.16619824682508574,0.16417765348987606,0.1822048860012287,0.5721530296969785,0.6423051061497395,0.2625388902685237,0.19509717366116022,0.6697496536087687,0.616931233010818,0.4448458724508411,0.5342157648221163,0.5440465247246556,0.1570698661938449,0.1472715715398713,0.6354623531641602,0.5744219568451163,0.5545664112321629,0.44978964340432304,0.649911974680332,0.4421004510990905,0.3339291287256055,0.12840962141818146,0.0819816319445049
The Payment Services Act is passed to streamline payment laws and puts a cap on money in e-wallets.,4,LASER-meta,0.6251716179344801,0.651465139719579,0.5543711650609064,0.6154088367881774,0.5405719307300473,0.5895934812099236,0.6166185755034735,0.6153436337202435,0.6108787255309603,0.5917429620289444,0.6801009157425076,0.6651555884133133,0.6677538155953345,0.5718667253475296,0.5769157868089735,0.5911624480176669,0.5741198682891547,0.6325315429612048,0.6323682432761444,0.5365289907918234,0.5863765189366158,0.5864488725111389,0.6115511175134482,0.6621111915274439,0.01872373336811644,0.0008795269331497438
The Payment Services Act is passed to streamline payment laws and puts a cap on money in e-wallets.,5,Ensemble-model,0.6068619190477347,0.7058447571334971,0.580569546262285,0.46120752473826254,0.4428722390846772,0.4440526375677417,0.541592384869177,0.49200206912986655,0.47309936162941646,0.4602344514374165,0.6180519815352375,0.5200154530300561,0.603776821477275,0.5053044122220813,0.5251791593474077,0.3750142236978814,0.4028176051030974,0.5445807112967846,0.4963000459549704,0.5356114022521645,0.5777823563848521,0.5157367385897181,0.6534506172462867,0.4698381060991055,0,0.1280533617930193
"During the O Level results, the Singapore Examinations and Assessment Board reveals that 32 Additional Mathematics Paper 2 exam scripts which belonged to students from two secondary schools went missing in the United Kingdom while being transported for marking. That happened after the bag containing the scripts was mistakenly taken by a passenger. On-screen marking of scripts may be used more often after this incident.",0,Title,"(113161, 'en')","(20484, 'zh')","(6219, 'ta')","(196, 'ms')","(18062, 'zh')","(133, 'ms')","(4089, 'zh')","(582, 'ms')","(3549, 'ta')","(49699, 'en')","(4351, 'ta')","(3904, 'zh')","(286, 'ta')","(6299, 'ta')","(11274, 'ta')","(580, 'ms')","(250, 'ms')","(330, 'ms')","(45078, 'en')","(5112, 'en')","(13283, 'zh')","(6364, 'zh')","(37994, 'en')","(39602, 'en')",p=0.004858,p=0.000822
"During the O Level results, the Singapore Examinations and Assessment Board reveals that 32 Additional Mathematics Paper 2 exam scripts which belonged to students from two secondary schools went missing in the United Kingdom while being transported for marking. That happened after the bag containing the scripts was mistakenly taken by a passenger. On-screen marking of scripts may be used more often after this incident.",1,BWE-Agg-Add,0.6919543086965587,0.40518855027543366,0.5907837937013817,0.3419104649982683,0.3662073963627159,0.18032114356779685,0.3588551717488522,0.4851273602934403,0.6093308737472984,0.5543833399941234,0.6122115855321192,0.36209733404475924,0.6276292818841925,0.5768160231373025,0.6164619540861028,0.45827900455365594,0.2812951657925103,0.42523490649501094,0.5602992448759059,0.6182104927010903,0.4057029845550918,0.27150391679919667,0.5075072083179833,0.40475719101941837,0.5893177736837188,0.3312275392154385
"During the O Level results, the Singapore Examinations and Assessment Board reveals that 32 Additional Mathematics Paper 2 exam scripts which belonged to students from two secondary schools went missing in the United Kingdom while being transported for marking. That happened after the bag containing the scripts was mistakenly taken by a passenger. On-screen marking of scripts may be used more often after this incident.",2,BWE-Agg-IDF,0.7031403510981965,0.3835291155276766,0.568319296314742,0.3331168967642976,0.31352817394905613,0.1753380868480621,0.3407600036933383,0.48428716101594793,0.5998626698879874,0.494317280563873,0.6096093435783172,0.33564957474210205,0.6151028224003935,0.5818382961336152,0.6221213652837,0.4374559160551572,0.30229768077390734,0.3979862262395912,0.5110052367406973,0.5785212484314187,0.4184816707055734,0.26015666426004774,0.44997066853187734,0.31883085844149955,0.01753618253391105,0.0019457960907872816
"During the O Level results, the Singapore Examinations and Assessment Board reveals that 32 Additional Mathematics Paper 2 exam scripts which belonged to students from two secondary schools went missing in the United Kingdom while being transported for marking. That happened after the bag containing the scripts was mistakenly taken by a passenger. On-screen marking of scripts may be used more often after this incident.",3,LASER,0.7645314011130131,0.7528918164577222,0.33398453502061415,0.7636218695920804,0.7444609988353873,0.7096363339751557,0.7554647060456725,0.7687262043229379,0.32110507340807604,0.7627884166239465,0.35986052914122585,0.768211073265022,0.3473390553025588,0.381922525448229,0.7543034270379472,0.590682623911864,0.7223577383805883,0.7509371924309692,0.754428816791991,0.5551535379351122,0.7534266587243991,0.7548605403733983,0.3530748228731353,0.518732348751041,0.07254249505705745,0.019633110669543204
"During the O Level results, the Singapore Examinations and Assessment Board reveals that 32 Additional Mathematics Paper 2 exam scripts which belonged to students from two secondary schools went missing in the United Kingdom while being transported for marking. That happened after the bag containing the scripts was mistakenly taken by a passenger. On-screen marking of scripts may be used more often after this incident.",4,LASER-meta,0.6714385685447083,0.5469252348737005,0.553004778338281,0.6119147611505206,0.5669288191065943,0.44220765599341516,0.5732964040308551,0.5773769089466333,0.5925211100424989,0.6008616370897362,0.5485649014781334,0.5407418486202671,0.5728270230585502,0.5425592401878888,0.5363896329294209,0.6123797831367184,0.5441075592488825,0.5036788838037576,0.5739651607969988,0.6258704420236214,0.5669002192556912,0.5787339625420781,0.5746471221305179,0.5754838134177493,0.3206035487253126,0.08927306374237433
"During the O Level results, the Singapore Examinations and Assessment Board reveals that 32 Additional Mathematics Paper 2 exam scripts which belonged to students from two secondary schools went missing in the United Kingdom while being transported for marking. That happened after the bag containing the scripts was mistakenly taken by a passenger. On-screen marking of scripts may be used more often after this incident.",5,Ensemble-model,0.7111516594557986,0.5335328471462677,0.5033869914009973,0.5200107363602842,0.510598882556107,0.38935497833893634,0.5168834508777671,0.5877621052971034,0.5188485737365062,0.6161935892397653,0.5240612609175355,0.514451078595858,0.5313968273912895,0.5128315288322984,0.642222658161344,0.5252793529260956,0.46837794640587627,0.5334593868642656,0.612972515723356,0.5947854131887356,0.5433668780566383,0.47498921184026544,0.46607717752648414,0.45940002859505463,0,0.5579204902818568
"SingHealth cyberattack: The Personal Data Protection Commission (PDPC) fines IHiS S$750,000 and SingHealth S$250,000 for not doing enough to safeguard personal data under the Personal Data Protection Act, the largest imposed on data breaches.",0,Title,"(44551, 'en')","(12972, 'zh')","(2290, 'ta')","(437, 'ms')","(61507, 'en')","(222, 'ms')","(10731, 'zh')","(854, 'ms')","(1819, 'ta')","(1062, 'zh')","(22825, 'zh')","(23496, 'en')","(5400, 'ta')","(2659, 'ta')","(342, 'ms')","(9442, 'ta')","(7417, 'ta')","(97793, 'en')","(153, 'ms')","(418, 'ms')","(13008, 'zh')","(19796, 'zh')","(38463, 'en')","(81204, 'en')",p=0.001108,p=0.000293
"SingHealth cyberattack: The Personal Data Protection Commission (PDPC) fines IHiS S$750,000 and SingHealth S$250,000 for not doing enough to safeguard personal data under the Personal Data Protection Act, the largest imposed on data breaches.",1,BWE-Agg-Add,0.7017031828965621,0.41556058381339717,0.287366307141578,0.7074410832130676,0.6045926877987661,0.22062212437415524,0.4756651970121282,0.4380427852713687,0.45926196718425527,0.3898394190640857,0.38494789050340994,0.5711866421363808,0.4685620750516295,0.38461424254039966,0.38354976974376487,0.33897664980289655,0.32144898766621516,0.6680003063382783,0.2628845393390608,0.21743699539647138,0.43898502075434614,0.3799419154359273,0.7083471667772293,0.7770652868604552,0.12445935559757511,0.016057104400546435
"SingHealth cyberattack: The Personal Data Protection Commission (PDPC) fines IHiS S$750,000 and SingHealth S$250,000 for not doing enough to safeguard personal data under the Personal Data Protection Act, the largest imposed on data breaches.",2,BWE-Agg-IDF,0.6946040618606009,0.40025834289222834,0.3123418346998397,0.7088915736464731,0.5582974282677261,0.22304908318118574,0.5111563210092647,0.4521116099408069,0.46071066312285736,0.40217701962563457,0.394953663416106,0.5446271949357236,0.47096745912430904,0.3760216080801401,0.39717630116097813,0.3440433887939231,0.34268802297883777,0.6124248748851502,0.26928761823453423,0.1991262785955393,0.4331562350235884,0.36693746649751596,0.6719403815893628,0.7804452668628261,0.32950508032679393,0.04649736369507908
"SingHealth cyberattack: The Personal Data Protection Commission (PDPC) fines IHiS S$750,000 and SingHealth S$250,000 for not doing enough to safeguard personal data under the Personal Data Protection Act, the largest imposed on data breaches.",3,LASER,0.2989747922153733,0.727310743119833,0.28602153547205106,0.7887445403266939,0.6552006267567423,0.6920847303027229,0.6760754412728772,0.7305598688320822,0.23579007586053508,0.6805430921068397,0.6980763170039329,0.7273628138212539,0.2611081318900902,0.24047799746855375,0.7261941333476426,0.6969741935789833,0.33483687663329625,0.4076508693177579,0.6927857998318526,0.7021222901641911,0.7246742811285956,0.6728111466005741,0.611155343644791,0.6052150366790708,0.45612627267997036,0.1288993182756657
